Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HPA,APA,HPG,APG,HCR,ACR,HP,AP,HSZA,HSZB,HSZC,ASZA,ASZB,ASZC,FTHG_P,FTAG_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-12-20,Newcastle,Fulham,1,1,D,0,1,A,G Scott,12,11,5,4,7,17,2,9,1,2,0,1,1,0,1,0,19,22,49.5,50.5,0,6,6,0,7,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-20,Brighton,Sheffield United,1,1,D,0,0,D,P Bankes,21,5,5,3,9,11,14,2,1,5,0,1,0,0,0,0,37,9,73.5,26.5,4,12,5,0,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-20,Tottenham,Leicester,0,2,A,0,1,A,C Pawson,8,17,3,4,15,14,5,3,2,2,0,0,0,1,0,1,23,12,56.4,43.6,2,3,3,1,12,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-20,Man United,Leeds,6,2,H,4,1,H,A Taylor,26,17,14,3,6,6,11,13,1,0,0,0,1,0,1,0,12,35,41.5,58.5,1,18,7,1,13,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-12-20,West Brom,Aston Villa,0,3,A,0,1,A,M Atkinson,1,19,1,10,14,8,1,7,1,2,1,0,0,1,0,1,10,29,32.7,67.3,0,0,1,1,10,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-12-20,Burnley,Wolves,2,1,H,1,0,H,L Mason,10,15,4,3,11,15,1,7,2,1,0,0,0,1,0,1,16,22,36.4,63.6,2,4,4,0,9,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-12-20,Chelsea,West Ham,3,0,H,1,0,H,C Kavanagh,11,6,7,0,11,6,5,4,0,0,0,0,0,0,0,0,19,25,53.7,46.3,1,8,2,0,6,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-20,Leicester,Man United,2,2,D,1,1,D,M Dean,10,9,2,4,10,17,5,0,2,1,0,0,0,0,0,0,22,7,54.5,45.5,1,4,6,0,8,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-20,Aston Villa,Crystal Palace,3,0,H,1,0,H,A Taylor,21,13,10,6,18,16,4,4,1,4,1,0,0,0,0,0,17,28,38.6,61.4,3,14,3,0,6,7,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-20,Fulham,Southampton,0,0,D,0,0,D,D England,10,3,1,2,15,12,6,3,2,0,0,0,0,0,0,0,24,12,46.7,53.3,0,7,3,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-20,Arsenal,Chelsea,3,1,H,2,0,H,M Oliver,15,19,7,3,13,10,7,9,2,1,0,0,1,1,1,0,16,34,39,61,0,12,3,1,10,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-20,Man City,Newcastle,2,0,H,1,0,H,A Marriner,11,7,6,2,5,12,7,3,2,2,0,0,0,0,0,0,11,18,75.1,24.9,3,5,3,0,4,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-12-20,Sheffield United,Everton,0,1,A,0,0,D,D Coote,10,7,2,3,11,10,6,3,2,4,0,0,0,0,0,0,15,13,43.8,56.2,2,7,1,0,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-12-20,Leeds,Burnley,1,0,H,1,0,H,R Jones,11,14,4,6,8,14,4,12,0,3,0,0,1,0,1,0,12,37,51.4,48.6,0,6,5,3,7,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-12-20,West Ham,Brighton,2,2,D,0,1,A,S Hooper,11,13,4,4,6,8,5,4,0,0,0,0,0,0,0,0,26,13,43.6,56.4,2,6,3,1,7,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-12-20,Liverpool,West Brom,1,1,D,1,0,H,K Friend,17,5,2,3,8,5,8,3,0,1,0,0,0,0,0,0,35,14,78.4,21.6,1,7,9,0,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-12-20,Wolves,Tottenham,1,1,D,0,1,A,P Tierney,11,6,6,3,20,13,9,2,4,1,0,0,0,0,0,0,30,7,54.8,45.2,1,6,4,0,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-20,Crystal Palace,Leicester,1,1,D,0,0,D,G Scott,4,17,1,3,10,7,2,5,0,1,0,0,0,1,0,0,13,26,33.1,66.9,1,3,0,1,8,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-12-20,Chelsea,Aston Villa,1,1,D,1,0,H,S Attwell,16,10,5,2,16,3,11,4,3,1,0,0,0,0,0,0,28,19,63.4,36.6,1,9,6,1,6,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-12-20,Brighton,Arsenal,0,1,A,0,0,D,M Atkinson,13,11,2,3,11,4,5,4,2,0,0,0,0,0,0,0,27,13,49.7,50.3,2,7,4,1,8,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-12-20,Burnley,Sheffield United,1,0,H,1,0,H,C Kavanagh,5,7,3,3,13,17,3,5,1,2,0,0,0,0,0,0,12,24,37.1,62.9,1,3,1,2,2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-12-20,Southampton,West Ham,0,0,D,0,0,D,A Madley,8,8,3,3,16,15,4,3,3,1,0,0,0,0,0,0,19,19,62.6,37.4,0,4,4,2,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-12-20,West Brom,Leeds,0,5,A,0,4,A,L Mason,4,14,1,6,7,10,3,10,0,1,0,0,0,0,0,0,17,28,24.4,75.6,0,2,2,1,7,7,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-12-20,Man United,Wolves,1,0,H,0,0,D,J Moss,11,9,3,5,11,7,2,2,1,1,0,0,0,0,0,0,18,12,58.2,41.8,2,4,5,0,7,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-12-20,Newcastle,Liverpool,0,0,D,0,0,D,P Tierney,8,11,2,4,9,13,5,12,2,3,0,0,0,0,0,0,18,38,26.9,73.1,1,4,3,1,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-21,Everton,West Ham,0,1,A,0,0,D,K Friend,10,11,2,5,9,7,5,4,2,0,0,0,0,0,0,0,23,18,60,40,0,5,5,1,6,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-01-21,Man United,Aston Villa,2,1,H,1,0,H,M Oliver,19,5,9,5,22,10,5,10,4,0,0,0,1,0,1,0,17,27,48.4,51.6,0,12,7,2,10,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-21,Tottenham,Leeds,3,0,H,2,0,H,D Coote,20,18,7,5,15,13,3,5,2,1,1,0,1,0,1,0,8,24,36.7,63.3,1,13,6,0,10,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-21,Crystal Palace,Sheffield United,2,0,H,2,0,H,S Attwell,9,7,4,2,8,18,3,6,1,3,0,0,0,0,0,0,11,20,44.4,55.6,1,5,3,0,4,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-21,Brighton,Wolves,3,3,D,1,3,A,A Madley,13,11,4,4,13,8,5,8,2,1,0,0,1,1,1,1,19,14,54.5,45.5,2,8,3,0,8,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-01-21,West Brom,Arsenal,0,4,A,0,2,A,M Atkinson,7,21,3,12,7,4,3,5,1,2,0,0,0,0,0,0,22,21,38.1,61.9,0,4,3,3,14,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-21,Newcastle,Leicester,1,2,A,0,0,D,R Jones,8,9,2,3,10,11,3,6,0,2,0,0,0,0,0,0,19,21,43.3,56.7,1,4,3,0,4,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-21,Chelsea,Man City,1,3,A,0,3,A,A Taylor,9,18,2,6,11,10,5,3,3,1,0,0,0,0,0,0,19,7,54.6,45.4,0,5,4,1,13,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-01-21,Southampton,Liverpool,1,0,H,1,0,H,A Marriner,7,17,3,1,5,12,1,10,1,3,0,0,0,0,0,0,4,43,33,67,0,1,6,1,11,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-21,Sheffield United,Newcastle,1,0,H,0,0,D,A Madley,17,7,4,3,13,12,5,2,2,3,0,1,1,0,1,0,24,12,66.2,33.8,2,11,4,0,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-21,Burnley,Man United,0,1,A,0,0,D,K Friend,11,13,0,7,15,13,3,4,1,2,0,0,0,0,0,0,14,21,37.3,62.7,0,6,5,0,9,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-01-21,Wolves,Everton,1,2,A,1,1,D,M Atkinson,12,5,3,3,6,11,6,5,2,2,0,0,0,0,0,0,26,20,52.8,47.2,1,6,5,1,4,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-01-21,Man City,Brighton,1,0,H,1,0,H,D England,16,5,6,1,4,12,8,4,0,2,0,0,1,0,0,0,20,15,65.1,34.9,1,12,3,0,2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-01-21,Tottenham,Fulham,1,1,D,1,0,H,P Tierney,15,15,6,4,13,15,6,5,1,2,0,0,0,0,0,0,21,20,52.4,47.6,2,8,5,0,10,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-01-21,Arsenal,Crystal Palace,0,0,D,0,0,D,A Marriner,11,12,4,2,10,11,7,3,1,1,0,0,0,0,0,0,25,9,67.3,32.7,0,5,6,0,8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-21,Wolves,West Brom,2,3,A,2,1,H,M Oliver,23,12,6,5,10,14,11,0,2,1,0,0,0,2,0,2,31,6,67.8,32.2,1,14,8,1,7,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-21,Leeds,Brighton,0,1,A,0,1,A,K Friend,7,7,2,2,8,9,5,2,1,1,0,0,0,0,0,0,29,14,66.6,33.4,0,4,3,2,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-21,West Ham,Burnley,1,0,H,1,0,H,C Kavanagh,15,10,4,2,12,9,7,4,2,1,0,0,0,0,0,0,32,28,44.8,55.2,3,9,3,0,3,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-21,Fulham,Chelsea,0,1,A,0,0,D,P Bankes,10,21,3,6,11,10,1,12,2,3,1,0,0,0,0,0,11,30,30.2,69.8,0,7,3,1,12,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-01-21,Leicester,Southampton,2,0,H,1,0,H,S Attwell,16,8,5,3,10,11,2,5,2,2,0,0,0,0,0,0,15,17,47.4,52.6,1,12,3,0,5,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-01-21,Sheffield United,Tottenham,1,3,A,0,2,A,A Marriner,15,14,5,5,13,4,5,7,4,0,0,0,0,0,0,0,22,14,42,58,0,7,8,1,4,9,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-01-21,Liverpool,Man United,0,0,D,0,0,D,P Tierney,17,8,3,4,15,6,7,3,2,1,0,0,0,0,0,0,22,11,65.7,34.3,2,7,8,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-01-21,Man City,Crystal Palace,4,0,H,1,0,H,L Mason,13,2,6,0,9,8,11,1,0,0,0,0,0,0,0,0,29,5,72.2,27.8,0,7,6,0,1,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-01-21,Arsenal,Newcastle,3,0,H,0,0,D,D Coote,20,4,6,1,9,8,7,2,0,0,0,0,0,0,0,0,26,10,66.4,33.6,2,12,6,0,3,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-01-21,West Ham,West Brom,2,1,H,1,0,H,G Scott,14,6,6,2,10,10,3,1,0,1,0,0,0,0,0,0,24,16,59,41,1,7,6,0,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-01-21,Leicester,Chelsea,2,0,H,2,0,H,C Pawson,8,9,6,5,7,16,6,3,1,3,0,0,0,0,0,0,18,16,35.6,64.4,0,5,3,1,7,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-01-21,Man City,Aston Villa,2,0,H,0,0,D,J Moss,28,11,9,4,10,9,16,2,0,2,0,0,1,0,1,0,29,7,69.1,30.9,3,12,6,0,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-01-21,Fulham,Man United,1,2,A,1,1,D,M Atkinson,12,15,5,5,6,10,2,8,3,1,0,0,0,0,0,0,15,29,38.4,61.6,0,8,4,1,9,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-01-21,Liverpool,Burnley,0,1,A,0,0,D,M Dean,27,6,6,4,11,8,12,0,2,1,0,0,0,1,0,1,40,11,71.8,28.2,0,16,11,1,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-01-21,Aston Villa,Newcastle,2,0,H,2,0,H,S Hooper,14,7,5,1,9,18,5,4,0,3,0,0,0,0,0,0,16,31,59.2,40.8,2,7,5,0,6,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-01-21,Crystal Palace,West Ham,2,3,A,1,2,A,S Attwell,6,17,3,7,9,8,3,4,0,0,0,0,0,0,0,0,26,11,54.2,45.8,0,9,13,1,7,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-01-21,Newcastle,Leeds,1,2,A,0,1,A,A Taylor,22,9,5,2,10,15,9,5,1,3,0,0,0,0,0,0,18,11,42.3,57.7,0,2,4,6,4,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-01-21,Southampton,Arsenal,1,3,A,1,2,A,K Friend,13,9,5,5,11,6,4,5,1,2,0,0,0,0,0,0,19,16,58,42,1,7,5,1,6,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-01-21,West Brom,Man City,0,5,A,0,4,A,C Kavanagh,4,18,1,7,8,8,3,8,2,0,0,0,0,0,0,0,10,16,22.3,77.7,1,3,0,1,11,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-01-21,Burnley,Aston Villa,3,2,H,0,1,A,P Tierney,10,18,5,10,16,7,2,4,1,0,0,0,0,0,0,0,18,22,38.2,61.8,1,4,5,2,12,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-01-21,Chelsea,Wolves,0,0,D,0,0,D,A Madley,14,4,5,0,14,7,13,1,1,1,0,0,0,0,0,0,37,6,78.9,21.1,1,8,5,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-01-21,Brighton,Fulham,0,0,D,0,0,D,C Pawson,16,10,5,3,10,14,10,0,2,1,0,0,0,0,0,0,34,11,49.5,50.5,1,11,4,1,7,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-01-21,Everton,Leicester,1,1,D,1,0,H,M Dean,8,19,2,6,12,10,5,11,1,1,0,0,0,0,0,0,22,21,35,65,1,4,3,1,6,12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-01-21,Man United,Sheffield United,1,2,A,0,1,A,P Bankes,16,5,4,3,10,12,7,2,1,1,0,0,0,0,0,0,23,7,75.8,24.2,0,10,6,1,4,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-01-21,Tottenham,Liverpool,1,3,A,0,1,A,M Atkinson,3,14,2,7,9,11,1,2,1,2,0,0,0,0,0,0,5,12,49.8,50.2,0,1,2,1,10,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-21,Everton,Newcastle,0,2,A,0,0,D,S Attwell,11,13,3,3,13,6,7,12,3,4,0,0,0,0,0,0,25,30,60.9,39.1,0,8,3,0,9,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-21,Crystal Palace,Wolves,1,0,H,0,0,D,S Hooper,11,6,2,4,7,10,1,6,1,2,0,0,0,0,0,0,5,25,47.3,52.7,0,5,6,1,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-21,Man City,Sheffield United,1,0,H,1,0,H,D Coote,10,4,5,1,7,10,10,0,0,3,0,0,0,0,0,0,21,3,75,25,2,4,4,0,0,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-21,West Brom,Fulham,2,2,D,0,1,A,A Taylor,5,12,3,7,9,10,2,3,1,0,0,0,0,0,0,0,17,18,37.5,62.5,0,4,1,0,8,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-21,Arsenal,Man United,0,0,D,0,0,D,M Oliver,17,14,3,3,9,16,4,7,1,3,0,0,0,0,0,0,12,24,43.3,56.7,0,8,9,1,7,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-01-21,Southampton,Aston Villa,0,1,A,0,1,A,L Mason,20,8,5,4,12,11,7,1,1,0,0,0,0,0,0,0,24,11,59.8,40.2,2,9,9,0,7,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-21,Chelsea,Burnley,2,0,H,1,0,H,G Scott,19,1,8,0,7,9,4,2,0,1,0,0,0,0,0,0,14,11,71.1,28.9,3,8,8,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-21,Leicester,Leeds,1,3,A,1,1,D,C Kavanagh,18,8,8,7,17,16,6,4,0,3,0,0,0,0,0,0,14,9,50.8,49.2,2,5,11,2,5,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-21,West Ham,Liverpool,1,3,A,0,0,D,J Moss,8,14,2,5,7,8,6,5,2,0,0,0,0,0,0,0,22,13,32.8,67.2,2,4,2,1,9,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-21,Brighton,Tottenham,1,0,H,1,0,H,P Bankes,16,8,5,4,11,11,9,2,2,1,0,0,0,0,0,0,26,15,43.2,56.8,1,10,5,1,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02-21,Sheffield United,West Brom,2,1,H,0,1,A,P Tierney,14,8,6,4,11,9,9,2,2,1,0,0,0,0,0,0,27,18,68.3,31.7,1,8,5,2,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02-21,Wolves,Arsenal,2,1,H,1,1,D,C Pawson,11,9,7,3,11,8,9,6,3,2,0,2,1,0,1,0,27,12,54.6,45.4,1,6,4,0,6,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02-21,Man United,Southampton,9,0,H,4,0,H,M Dean,24,3,14,1,11,6,5,3,2,3,0,2,1,0,1,0,23,4,74.6,25.4,3,12,10,0,1,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-02-21,Newcastle,Crystal Palace,1,2,A,1,2,A,D England,21,6,5,3,14,11,9,1,1,3,0,0,0,0,0,0,33,8,61.3,38.7,1,14,6,0,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-21,Burnley,Man City,0,2,A,0,2,A,M Atkinson,2,17,0,6,8,5,1,3,2,1,0,0,0,0,0,0,10,10,25.7,74.3,0,1,1,1,7,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-21,Fulham,Leicester,0,2,A,0,2,A,R Jones,8,9,1,5,17,10,5,2,3,1,0,0,0,0,0,0,25,8,57.5,42.5,1,3,4,1,6,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-21,Leeds,Everton,1,2,A,0,2,A,M Oliver,16,10,7,6,12,12,7,1,2,3,0,0,0,0,0,0,25,12,63.2,36.8,2,10,4,1,5,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-21,Aston Villa,West Ham,1,3,A,0,0,D,A Madley,9,20,2,10,11,15,7,3,1,1,0,0,0,0,0,0,23,16,56.5,43.5,0,6,3,0,11,9,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-02-21,Liverpool,Brighton,0,1,A,0,0,D,K Friend,11,13,1,4,12,6,6,3,1,0,0,0,0,0,0,0,27,12,63.4,36.6,0,5,6,2,10,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-02-21,Tottenham,Chelsea,0,1,A,0,1,A,A Marriner,7,18,2,2,20,14,2,7,2,3,0,0,0,1,0,1,11,19,42,58,0,3,4,0,12,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-21,Aston Villa,Arsenal,1,0,H,1,0,H,C Kavanagh,12,14,8,3,12,12,3,7,3,2,0,0,0,0,0,0,8,40,33.6,66.4,0,9,3,0,10,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-21,Burnley,Brighton,1,1,D,0,1,A,A Taylor,20,10,7,2,8,10,8,7,2,0,0,0,0,0,0,0,29,14,54.5,45.5,3,9,8,0,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-21,Newcastle,Southampton,3,2,H,3,1,H,C Pawson,6,14,4,5,11,14,0,7,2,1,1,0,0,0,0,0,6,30,26.2,73.8,0,4,2,1,9,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-21,Fulham,West Ham,0,0,D,0,0,D,M Dean,20,8,2,1,11,10,7,3,1,2,0,1,0,0,0,0,18,15,60.6,39.4,1,12,7,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-21,Man United,Everton,3,3,D,2,0,H,J Moss,14,6,5,3,14,10,5,1,2,1,0,0,0,0,0,0,22,15,62,38,2,7,5,2,3,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-21,Tottenham,West Brom,2,0,H,0,0,D,S Attwell,13,4,6,1,16,12,8,0,1,2,0,0,0,0,0,0,20,12,65.6,34.4,1,8,4,0,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-21,Wolves,Leicester,0,0,D,0,0,D,M Atkinson,13,13,1,3,11,15,8,2,1,3,0,0,0,0,0,0,22,12,43.9,56.1,1,6,6,0,6,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-21,Liverpool,Man City,1,4,A,0,0,D,M Oliver,8,8,3,5,13,8,6,1,2,1,0,0,1,1,1,0,21,7,55.9,44.1,0,5,3,3,3,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-02-21,Sheffield United,Chelsea,1,2,A,0,1,A,K Friend,8,9,3,3,8,8,1,8,1,0,0,0,0,1,0,1,10,14,31.1,68.9,0,6,3,0,7,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-02-21,Leeds,Crystal Palace,2,0,H,1,0,H,A Marriner,17,8,7,3,7,8,5,3,0,2,0,0,0,0,0,0,15,10,68.2,31.8,2,12,3,0,5,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-21,Leicester,Liverpool,3,1,H,0,0,D,A Taylor,11,15,6,4,9,6,2,12,1,2,0,0,0,0,0,0,6,31,38,62,0,8,3,4,7,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-21,Crystal Palace,Burnley,0,3,A,0,2,A,M Oliver,13,16,3,4,15,14,7,4,0,0,0,0,0,0,0,0,31,14,53.3,46.7,0,8,5,1,7,8,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-21,Man City,Tottenham,3,0,H,1,0,H,P Tierney,15,7,6,3,12,13,4,2,1,3,0,0,1,0,1,0,10,8,60.4,39.6,0,11,4,0,3,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-21,Brighton,Aston Villa,0,0,D,0,0,D,D England,26,4,9,1,16,12,9,2,2,3,0,0,0,0,0,0,23,9,58.2,41.8,2,13,11,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-21,Southampton,Wolves,1,2,A,1,0,H,G Scott,7,10,3,4,10,9,4,6,2,2,0,0,0,1,0,1,11,19,51.1,48.9,0,4,3,1,5,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-21,West Brom,Man United,1,1,D,1,1,D,C Pawson,7,10,3,7,13,10,4,5,5,0,0,0,0,0,0,0,15,26,26.9,73.1,1,5,1,0,6,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-21,Arsenal,Leeds,4,2,H,3,0,H,S Attwell,13,9,5,5,8,17,4,5,0,2,0,0,1,0,1,0,9,17,45.9,54.1,1,7,5,1,4,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-21,Everton,Fulham,0,2,A,0,0,D,A Madley,7,12,2,3,7,16,5,4,1,1,0,0,0,0,0,0,22,15,49.7,50.3,0,4,3,3,5,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-02-21,West Ham,Sheffield United,3,0,H,1,0,H,S Hooper,13,8,9,5,11,12,7,7,0,2,0,0,1,0,1,0,15,26,45.9,54.1,0,9,4,1,4,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-02-21,Chelsea,Newcastle,2,0,H,2,0,H,P Bankes,18,10,5,4,9,13,10,5,0,0,0,0,0,0,0,0,23,16,65.6,34.4,1,14,3,0,7,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-02-21,Burnley,Fulham,1,1,D,0,0,D,J Moss,8,8,3,3,7,13,5,5,1,1,0,0,0,0,0,0,23,14,46,54,2,5,1,0,5,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
